timestamp,value,anomaly_score,prediction,label,S(t)_standard
2014-07-06 20:10:00,1.04725631,0.00208832108823,0.446189198321,0,0.0
2014-07-06 20:15:00,1.848031311,0.00526404755208,0.332916669049,0,0.0
2014-07-06 20:20:00,1.297892074,0.00378523483591,0.208413936433,0,0.0
2014-07-06 20:25:00,1.593151069,0.00304278017315,0.717368556216,0,0.0
2014-07-06 20:35:00,0.0,0.00284035457259,0.817519742876,0,0.0
2014-07-06 20:40:00,0.0,0.00272825030399,0.785253541423,0,0.0
2014-07-06 20:45:00,0.0,0.00217474392163,0.625941602077,0,0.0
2014-07-06 20:50:00,0.0,0.00196240359628,0.564825145047,0,0.0
2014-07-06 20:55:00,0.899700517,0.00235281079285,0.222507150731,0,0.0
2014-07-06 21:00:00,0.0,0.0016838353581,0.484646762868,0,0.0
2014-07-06 21:05:00,0.0,0.00186192464853,0.535904979825,0,0.0
2014-07-06 21:10:00,0.0,0.00198800958872,0.572195141934,0,0.0
2014-07-06 21:15:00,0.0,0.00141237180215,0.406513272562,0,0.0
2014-07-06 21:20:00,0.0,0.000393650122397,0.113301610282,0,0.0
2014-07-06 21:25:00,0.0,0.00010991959656,0.0316374023103,0,0.0
2014-07-06 21:30:00,0.0,0.000515005456567,0.148230482382,0,0.0
2014-07-06 21:35:00,0.0,0.000892692261988,0.25693748081,0,0.0
2014-07-06 21:40:00,0.0,0.00181381625604,0.522058271729,0,0.0
2014-07-06 21:45:00,0.0,0.00118767751596,0.341841059857,0,0.0
2014-07-06 21:50:00,0.0,0.000229212429322,0.0659726388007,0,0.0
2014-07-06 21:55:00,0.0,0.000836366781268,0.24072570466,0,0.0
2014-07-06 22:00:00,0.0,0.000880559760501,0.253445466259,0,0.0
2014-07-06 22:05:00,0.0,0.00048598630371,0.139878098982,0,0.0
2014-07-06 22:10:00,0.0,0.00158064519032,0.454946245808,0,0.0
2014-07-06 22:15:00,0.0,0.00125910874125,0.362400618688,0,0.0
2014-07-06 22:20:00,0.0,0.00105752600631,0.304380445001,0,0.0
2014-07-06 22:25:00,0.0,0.00138257382245,0.397936724781,0,0.0
2014-07-06 22:30:00,0.0,0.00185107721424,0.532782837338,0,0.0
2014-07-06 22:35:00,0.0,0.000709848498283,0.204310816472,0,0.0
2014-07-06 22:40:00,0.0,0.000905698164797,0.260680880462,0,0.0
2014-07-06 22:45:00,0.0,0.000430378668452,0.123872935361,0,0.0
2014-07-06 22:50:00,0.0,0.000910479169896,0.262056964314,0,0.0
2014-07-06 22:55:00,0.0,0.000653612186841,0.188124705304,0,0.0
2014-07-06 23:00:00,0.0,6.48048016412e-05,0.0186523208356,0,0.0
2014-07-06 23:05:00,0.0,0.000870752755185,0.250622783295,0,0.0
2014-07-06 23:10:00,0.0,0.000545519865058,0.157013234939,0,0.0
2014-07-06 23:15:00,0.0,0.000303914591846,0.0874736490224,0,0.0
2014-07-06 23:20:00,0.0,0.00100204050458,0.288410434233,0,0.0
2014-07-06 23:25:00,0.0,0.00103007646584,0.296479832349,0,0.0
2014-07-06 23:30:00,0.0,0.00035766661139,0.102944723522,0,0.0
2014-07-06 23:35:00,0.0,0.000487708878739,0.140373895919,0,0.0
2014-07-06 23:40:00,0.0,0.000928168812454,0.2671484526,0,0.0
2014-07-06 23:45:00,0.0,0.0006861239122,0.197482331852,0,0.0
2014-07-06 23:50:00,0.0,2.83271236599e-05,0.00815320139053,0,0.0
2014-07-06 23:55:00,0.0,0.000650719942061,0.187292250359,0,0.0
2014-07-07 00:00:00,0.0,0.00023294048394,0.0670456591489,0,0.0
2014-07-07 00:05:00,0.0,0.00140180043936,0.403470589838,0,0.0
2014-07-07 00:10:00,0.0,0.000699374185683,0.201296067037,0,0.0
2014-07-07 00:15:00,0.0,0.00134695917195,0.387686004607,0,0.0
2014-07-07 00:20:00,0.0,0.00121476987249,0.349638866709,0,0.0
2014-07-07 00:25:00,0.0,0.000994318754176,0.286187935864,0,0.0
2014-07-07 00:30:00,0.0,0.000873910003528,0.251531512395,0,0.0
2014-07-07 00:35:00,0.0,0.00091428968777,0.263153719494,0,0.0
2014-07-07 00:40:00,0.0,0.000919524761317,0.264660494748,0,0.0
2014-07-07 00:45:00,0.0,0.000998545930115,0.287404614873,0,0.0
2014-07-07 00:50:00,0.0,0.000911208542685,0.262266894672,0,0.0
2014-07-07 00:55:00,0.0,0.00129205822324,0.371884241719,0,0.0
