timestamp,value,anomaly_score,prediction,label,S(t)_standard
2011-07-01 00:15:01,0.61822635122,0.0119643993896,0.428726714487,0,0.0
2011-07-01 01:15:01,0.50662771405,0.00336166755072,0.559871906168,0,0.0
2011-07-01 02:15:01,0.399550678671,0.00814111616735,0.528494765715,0,0.0
2011-07-01 03:15:01,0.48268060341,0.0112162591777,0.30503047903,0,0.0
2011-07-01 04:15:01,0.306038335151,0.0156906542303,0.554556725413,0,0.0
2011-07-01 05:15:01,0.332103858199,0.00200787999766,0.363905916771,0,0.0
2011-07-01 06:15:01,0.38045166761,0.000128473625363,0.3824865132,0,0.0
2011-07-01 07:15:01,0.397187794448,0.004235585879,0.464273651355,0,0.0
2011-07-01 08:15:01,0.417182828349,0.00855742422753,0.552720662693,0,0.0
2011-07-01 09:15:01,0.419714801215,0.00912571709812,0.564253613296,0,0.0
2011-07-01 10:15:01,0.417552746455,0.00459357715123,0.490308692919,0,0.0
2011-07-01 11:15:01,0.53950993774,0.00258665000027,0.580478917414,0,0.0
2011-07-01 12:15:01,0.701812584097,0.0087404296248,0.56337619587,0,0.0
2011-07-01 13:15:01,0.680226561228,0.00370509105577,0.621543012955,0,0.0
2011-07-01 14:15:01,0.636111289788,0.00600825755176,0.540948750793,0,0.0
2011-07-01 15:15:01,0.559394360319,0.00464277246893,0.632929492978,0,0.0
2011-07-01 16:15:01,0.558453713817,0.00704916272051,0.670102759567,0,0.0
2011-07-01 17:15:01,0.730136711433,0.0122275046056,0.536469849815,0,0.0
2011-07-01 18:15:01,0.570716718774,0.000522533636489,0.562440504392,0,0.0
2011-07-01 19:15:01,0.470196208166,0.0011520262422,0.451949696386,0,0.0
2011-07-01 20:15:01,0.521257840462,0.0106696992259,0.690251206658,0,0.0
2011-07-01 21:15:01,0.534122834278,0.00943026538175,0.384760396101,0,0.0
2011-07-01 22:15:01,0.556915693291,0.00280103567325,0.601280247271,0,0.0
2011-07-01 23:15:01,0.386573432114,0.00382802817882,0.447204135392,0,0.0
2011-07-02 00:15:01,0.542520246258,0.0100164495694,0.383873456481,0,0.0
2011-07-02 01:15:01,0.585220708519,0.00179978691534,0.613726858769,0,0.0
2011-07-02 02:15:01,0.478123293454,0.000722814613553,0.48957168315,0,0.0
2011-07-02 03:15:01,0.456311000313,0.00331171168388,0.508763960184,0,0.0
2011-07-02 04:15:01,0.436003245994,0.0117390032736,0.621932918143,0,0.0
2011-07-02 05:15:01,0.433867925803,0.0024490715954,0.472657852698,0,0.0
2011-07-02 06:15:01,0.417904273363,0.00279357089592,0.462150595533,0,0.0
2011-07-02 07:15:01,0.433337974077,0.00722656107139,0.547796765803,0,0.0
2011-07-02 08:15:01,0.422441101467,0.000858643204867,0.436040829302,0,0.0
2011-07-02 09:15:01,0.402574730348,0.000629527629103,0.392603878227,0,0.0
2011-07-02 10:15:01,0.422951816306,0.00408467052779,0.48764738154,0,0.0
2011-07-02 11:15:01,0.50206672454,0.000879985158767,0.516004479582,0,0.0
2011-07-02 12:15:01,0.660433348576,0.0166982845046,0.395955480138,0,0.0
2011-07-02 13:15:01,0.760597005961,0.0130180068946,0.55440967493,0,0.0
2011-07-02 14:15:01,0.682583963386,0.00765009069308,0.561417044754,0,0.0
2011-07-02 15:15:01,0.681739008202,0.00271627415271,0.63871696017,0,0.0
2011-07-02 16:15:01,0.526754171104,0.005297835114,0.610664595429,0,0.0
2011-07-02 17:15:01,0.572907075246,0.00642650398032,0.471120087861,0,0.0
2011-07-02 18:15:01,0.563936125798,0.00298624159904,0.611234087007,0,0.0
2011-07-02 19:15:01,0.548177607663,0.000927621827616,0.562869862045,0,0.0
2011-07-02 20:15:01,0.605103509161,0.00156291621917,0.580349065069,0,0.0
2011-07-02 21:15:01,0.589890963506,0.00324094381479,0.641223057628,0,0.0
2011-07-02 22:15:01,0.553881583372,0.00724029440463,0.439205274529,0,0.0
2011-07-02 23:15:01,0.351328584629,0.0108087448114,0.522524241729,0,0.0
2011-07-03 00:15:01,0.587549731965,0.0110806072375,0.412048147814,0,0.0
2011-07-03 01:15:01,0.667728600144,0.0122594540799,0.473555702781,0,0.0
2011-07-03 02:15:01,0.501639825894,0.00235692778211,0.538970321473,0,0.0
2011-07-03 03:15:01,0.559152052397,0.000578532730308,0.568315215433,0,0.0
2011-07-03 04:15:01,0.578914797473,0.00271878437968,0.535852990897,0,0.0
2011-07-03 05:15:01,0.589794992521,0.00498798447221,0.668797808688,0,0.0
2011-07-03 06:15:01,0.593648634215,0.00270396645466,0.636475745231,0,0.0
2011-07-03 07:15:01,0.589018266817,1.3310728678e-05,0.588807443175,0,0.0
2011-07-03 08:15:01,0.597903662053,0.00310433857855,0.548735207058,0,0.0
2011-07-03 09:15:01,0.564573602733,0.00089700231614,0.578780886151,0,0.0
2011-07-03 10:15:01,0.529252571268,0.00620679432801,0.627559659835,0,0.0
2011-07-03 11:15:01,0.634316597254,0.0120261629047,0.443838711358,0,0.0
2011-07-03 12:15:01,0.930651634598,0.02679430569,0.506266671386,0,0.0
2011-07-03 13:15:01,0.93397422489,0.0153523428282,0.6908142221,0,0.0
2011-07-03 14:15:01,0.836944330377,0.00591560099039,0.743249343923,0,0.0
2011-07-03 15:15:01,0.655856222424,0.00196917123854,0.687045187471,0,0.0
2011-07-03 16:15:01,0.538139888173,0.014865843004,0.773594402627,0,0.0
2011-07-03 17:15:01,0.662494961576,0.00800181877734,0.535757153673,0,0.0
2011-07-03 18:15:01,0.634433558981,0.00138295812906,0.656337714346,0,0.0
2011-07-03 19:15:01,0.664365460995,0.00387846037294,0.6029359811,0,0.0
2011-07-03 20:15:01,0.610149209179,0.00256141045448,0.569579989209,0,0.0
2011-07-03 21:15:01,0.563606802303,0.00720566258436,0.677734590728,0,0.0
2011-07-03 22:15:01,0.552720518541,0.000384512463237,0.558810667301,0,0.0
2011-07-03 23:15:01,0.411659920349,0.00824147513017,0.542193555383,0,0.0
2011-07-04 00:15:01,0.601851784337,0.0114513041874,0.420478870162,0,0.0
2011-07-04 01:15:01,0.65672432644,0.00544325002071,0.57051072992,0,0.0
2011-07-04 02:15:01,0.641437975292,0.00938807531156,0.492743769821,0,0.0
2011-07-04 03:15:01,0.646636338142,0.000155909461324,0.644166946631,0,0.0
2011-07-04 04:15:01,0.537626773358,0.00871750947041,0.675700137852,0,0.0
2011-07-04 05:15:01,0.468754135358,0.004554869751,0.540897009821,0,0.0
2011-07-04 06:15:01,0.489520275686,0.000860132909447,0.503143598393,0,0.0
2011-07-04 07:15:01,0.50174415001,0.00493060116757,0.579838093526,0,0.0
2011-07-04 08:15:01,0.508513141159,0.00011859752766,0.51039156294,0,0.0
2011-07-04 09:15:01,0.508490850576,0.00634527926227,0.407990351051,0,0.0
2011-07-04 10:15:01,0.50534488349,0.00214157180387,0.471425330518,0,0.0
2011-07-04 11:15:01,0.639128688122,0.00031002023704,0.644038982437,0,0.0
2011-07-04 12:15:01,0.75084870063,0.00833415194767,0.618847192226,0,0.0
2011-07-04 13:15:01,0.885297904633,0.0135575790593,0.67056449236,0,0.0
2011-07-04 14:15:01,0.769832608756,0.00835605863352,0.902181088944,0,0.0
2011-07-04 15:15:01,0.583843259781,0.00508725991337,0.664418462444,0,0.0
2011-07-04 16:15:01,0.664114837365,0.00855587223134,0.528601584507,0,0.0
2011-07-04 17:15:01,0.612284134527,0.00269305763368,0.569629804237,0,0.0
2011-07-04 18:15:01,0.59613629166,0.00985642862616,0.440024013615,0,0.0
2011-07-04 19:15:01,0.603188817852,0.00286859914394,0.557754151388,0,0.0
2011-07-04 20:15:01,0.510614533969,0.00317693995085,0.460296173054,0,0.0
2011-07-04 21:15:01,0.450254214046,0.00617102518215,0.54799476852,0,0.0
2011-07-04 22:15:01,0.465660403287,0.00995573195273,0.623345509495,0,0.0
2011-07-04 23:15:01,0.339941754061,0.0061933913252,0.438036557491,0,0.0
2011-07-05 00:15:01,0.468400458296,0.00651924926388,0.365144513133,0,0.0
2011-07-05 01:15:01,0.489841955109,0.00815217817581,0.618961249158,0,0.0
2011-07-05 02:15:01,0.430202118554,0.0039433674351,0.492659637074,0,0.0
2011-07-05 03:15:01,0.44605655246,0.00602149027601,0.350684425306,0,0.0
2011-07-05 04:15:01,0.422698422969,0.00809216065386,0.550867121987,0,0.0
2011-07-05 05:15:01,0.38999302311,0.00310706613976,0.439204678925,0,0.0
2011-07-05 06:15:01,1.13369522927,0.0396925379444,0.505020000653,0,0.0
2011-07-05 07:15:01,0.411383231205,0.0271711825567,0.841737405825,0,0.0
2011-07-05 08:15:01,0.408106275183,0.00279407128516,0.363852027535,0,0.0
2011-07-05 09:15:01,0.466376348663,0.00786449623296,0.590939156265,0,0.0
2011-07-05 10:15:01,0.48529318801,0.012891439267,0.281110514185,0,0.0
2011-07-05 11:15:01,0.638143208209,0.0158824474632,0.38658707683,0,0.0
2011-07-05 12:15:01,0.761988767281,0.00325729137838,0.710397750228,0,0.0
2011-07-05 13:15:01,0.795519356768,0.022130903317,0.444996275532,0,0.0
2011-07-05 14:15:01,0.669848299921,0.00914230055665,0.525046828657,0,0.0
2011-07-05 15:15:01,0.529903722259,0.00739627665729,0.647050575528,0,0.0
2011-07-05 16:15:01,0.563733311606,0.00436662423539,0.632894635916,0,0.0
2011-07-05 17:15:01,0.590645158118,0.00797034548633,0.464405843872,0,0.0
2011-07-05 18:15:01,0.477605453944,8.46659439724e-05,0.478946446091,0,0.0
2011-07-05 19:15:01,0.439971230724,0.00462065085758,0.513155987474,0,0.0
2011-07-05 20:15:01,0.431693459701,0.00457223162173,0.504111322326,0,0.0
2011-07-05 21:15:01,0.397023047467,0.00644939051892,0.499172526157,0,0.0
2011-07-05 22:15:01,0.386191584627,0.0103938102268,0.550815248392,0,0.0
2011-07-05 23:15:01,0.344294863019,0.0136945390071,0.561197532562,0,0.0
2011-07-06 00:15:01,0.408990957011,0.000939552020534,0.423872169246,0,0.0
2011-07-06 01:15:01,0.468351621255,0.00637202124712,0.569275677053,0,0.0
2011-07-06 02:15:01,0.393313764894,0.0124672242184,0.590777455594,0,0.0
2011-07-06 03:15:01,0.394882749122,0.00233603303051,0.357883197681,0,0.0
2011-07-06 04:15:01,0.379477680863,0.00382006695523,0.439982289305,0,0.0
2011-07-06 05:15:01,0.348071913567,0.0158940866655,0.599812393908,0,0.0
2011-07-06 06:15:01,0.381147829388,0.000418180025278,0.374524432734,0,0.0
2011-07-06 07:15:01,0.404583206559,6.98098552641e-05,0.405688898686,0,0.0
2011-07-06 08:15:01,0.410102183794,0.0012681928278,0.430188614575,0,0.0
2011-07-06 09:15:01,0.470652742816,0.00726045172009,0.585648315822,0,0.0
2011-07-06 10:15:01,0.492453528379,0.00194313240803,0.523230074151,0,0.0
2011-07-06 11:15:01,0.619150484922,0.00139322990334,0.641217331069,0,0.0
2011-07-06 12:15:01,0.713459214998,0.00161667854977,0.687853249506,0,0.0
2011-07-06 13:15:01,0.781096529521,0.0147140206679,0.548046672134,0,0.0
2011-07-06 14:15:01,0.658868413988,0.00323267986799,0.607667209422,0,0.0
2011-07-06 15:15:01,0.52125686494,0.00471255827591,0.595897308835,0,0.0
2011-07-06 16:15:01,0.703073955384,0.00597130370333,0.608496714541,0,0.0
2011-07-06 17:15:01,0.644994616537,0.00230098649264,0.608550154071,0,0.0
2011-07-06 18:15:01,0.643111986355,0.000850395475447,0.656581081495,0,0.0
2011-07-06 19:15:01,0.61051220847,0.00516763389518,0.6923604245,0,0.0
2011-07-06 20:15:01,0.587694077056,0.00366755110214,0.645783044076,0,0.0
2011-07-06 21:15:01,0.574516189003,0.000836879044897,0.587771202467,0,0.0
2011-07-06 22:15:01,0.634119492234,0.00647758944157,0.531523381379,0,0.0
2011-07-06 23:15:01,0.467128333456,0.00546108882182,0.553624472059,0,0.0
2011-07-07 00:15:01,0.66496824614,0.000281642905868,0.660507409736,0,0.0
2011-07-07 01:15:01,0.778331817335,0.00992579511106,0.62112086954,0,0.0
2011-07-07 02:15:01,0.630253174258,0.00314946143995,0.680136313339,0,0.0
2011-07-07 03:15:01,0.68493960126,0.0171890737072,0.412688306628,0,0.0
2011-07-07 04:15:01,0.61522938884,0.00127064629197,0.59510409856,0,0.0
2011-07-07 05:15:01,0.609863187161,0.0107403138561,0.439751382308,0,0.0
2011-07-07 06:15:01,0.582332110701,0.00403025424909,0.646165796896,0,0.0
