timestamp,value,anomaly_score,label,S(t)_standard
2014-03-01 17:36:00,42.0,0.0146129980609,0,0.0
2014-03-01 17:41:00,94.8,0.013997621506,0,0.0
2014-03-01 17:46:00,42.0,0.013395519124,0,0.0
2014-03-01 17:51:00,68.4,0.0127833933869,0,0.0
2014-03-01 17:56:00,68.4,0.0121746539185,0,0.0
2014-03-01 18:01:00,86.4,0.0115636979833,0,0.0
2014-03-01 18:06:00,68.4,0.0109572673343,0,0.0
2014-03-01 18:11:00,42.0,0.0103517786837,0,0.0
2014-03-01 18:16:00,112.8,0.00973418566203,0,0.0
2014-03-01 18:21:00,68.4,0.00913114128171,0,0.0
2014-03-01 18:26:00,42.0,0.00852565263113,0,0.0
2014-03-01 18:31:00,86.4,0.00791131042731,0,0.0
2014-03-01 18:36:00,42.0,0.00730813059625,0,0.0
2014-03-01 18:41:00,68.4,0.00669600485917,0,0.0
2014-03-01 18:46:00,42.0,0.00609051620858,0,0.0
2014-03-01 18:51:00,104.4,0.00547395753803,0,0.0
2014-03-01 18:56:00,68.4,0.0048698357086,0,0.0
2014-03-01 19:01:00,42.0,0.00426434705802,0,0.0
2014-03-01 19:06:00,104.4,0.00364778838747,0,0.0
2014-03-01 19:11:00,42.0,0.00304691737592,0,0.0
2014-03-01 19:16:00,68.4,0.00243479163883,0,0.0
2014-03-01 19:21:00,68.4,0.00182605217037,0,0.0
2014-03-01 19:26:00,86.4,0.00121509623518,0,0.0
2014-03-01 19:31:00,68.4,0.000608665586235,0,0.0
2014-03-01 19:36:00,42.0,3.17693565402e-06,0,0.0
2014-03-01 19:41:00,112.8,5.54116683841e-06,0,0.0
2014-03-01 19:46:00,150.6,1.0103394202e-05,0,0.0
2014-03-01 19:51:00,42.0,3.82648354452e-06,0,0.0
2014-03-01 19:56:00,112.8,5.02706969285e-06,0,0.0
2014-03-01 20:01:00,50.4,2.884485182e-06,0,0.0
2014-03-01 20:06:00,68.4,4.83312885352e-07,0,0.0
2014-03-01 20:11:00,42.0,3.73413076388e-06,0,0.0
2014-03-01 20:16:00,112.8,4.98397172855e-06,0,0.0
2014-03-01 20:21:00,68.4,4.83312885352e-07,0,0.0
2014-03-01 20:26:00,42.0,3.73413076389e-06,0,0.0
2014-03-01 20:31:00,112.8,4.98397172855e-06,0,0.0
2014-03-01 20:36:00,42.0,3.86958150882e-06,0,0.0
2014-03-01 20:41:00,68.4,6.18763630288e-07,0,0.0
2014-03-01 20:46:00,68.4,6.18763630288e-07,0,0.0
2014-03-01 20:51:00,78.0,4.27901216967e-07,0,0.0
2014-03-01 20:56:00,60.0,1.65311477346e-06,0,0.0
2014-03-01 21:01:00,42.0,3.82648354453e-06,0,0.0
2014-03-01 21:06:00,112.8,4.89161894791e-06,0,0.0
2014-03-01 21:11:00,42.0,3.86958150882e-06,0,0.0
2014-03-01 21:16:00,60.0,1.65311477346e-06,0,0.0
2014-03-01 21:21:00,68.4,5.75665665992e-07,0,0.0
2014-03-01 21:26:00,86.4,1.64080106937e-06,0,0.0
2014-03-01 21:31:00,68.4,5.75665665992e-07,0,0.0
2014-03-01 21:36:00,42.0,3.82648354453e-06,0,0.0
2014-03-01 21:41:00,112.8,4.89161894791e-06,0,0.0
2014-03-01 21:46:00,68.4,5.75665665992e-07,0,0.0
2014-03-01 21:51:00,42.0,3.4047391796e-06,0,0.0
2014-03-01 21:56:00,112.8,5.31336331283e-06,0,0.0
2014-03-01 22:01:00,42.0,3.4047391796e-06,0,0.0
2014-03-01 22:06:00,68.4,1.10823336769e-07,0,0.0
2014-03-01 22:11:00,68.4,1.10823336767e-07,0,0.0
2014-03-01 22:16:00,86.4,1.97019265366e-06,0,0.0
2014-03-01 22:21:00,68.4,1.10823336767e-07,0,0.0
2014-03-01 22:26:00,42.0,3.3616412153e-06,0,0.0
2014-03-01 22:31:00,94.8,3.13999454177e-06,0,0.0
2014-03-01 22:36:00,42.0,3.26928843466e-06,0,0.0
2014-03-01 22:41:00,68.4,1.84705561266e-08,0,0.0
2014-03-01 22:46:00,68.4,1.84705561266e-08,0,0.0
2014-03-01 22:51:00,86.4,2.19799617924e-06,0,0.0
2014-03-01 22:56:00,68.4,6.15685204261e-08,0,0.0
2014-03-01 23:01:00,42.0,3.35548436326e-06,0,0.0
2014-03-01 23:06:00,104.4,4.328266986e-06,0,0.0
2014-03-01 23:11:00,68.4,6.15685204261e-08,0,0.0
2014-03-01 23:16:00,42.0,3.4478371439e-06,0,0.0
2014-03-01 23:21:00,112.8,5.36261812917e-06,0,0.0
2014-03-01 23:26:00,42.0,3.58328788884e-06,0,0.0
2014-03-01 23:31:00,76.8,9.29684658443e-07,0,0.0
2014-03-01 23:36:00,42.0,3.39858232756e-06,0,0.0
2014-03-01 23:41:00,112.8,5.31952016487e-06,0,0.0
2014-03-01 23:46:00,68.4,1.47764449025e-07,0,0.0
2014-03-01 23:51:00,42.0,3.39858232756e-06,0,0.0
2014-03-01 23:56:00,112.8,5.31952016488e-06,0,0.0
2014-03-02 00:01:00,42.0,3.39858232756e-06,0,0.0
2014-03-02 00:06:00,68.4,1.47764449023e-07,0,0.0
2014-03-02 00:11:00,68.4,1.47764449023e-07,0,0.0
2014-03-02 00:16:00,86.4,2.06870228634e-06,0,0.0
2014-03-02 00:21:00,68.4,1.47764449023e-07,0,0.0
2014-03-02 00:26:00,42.0,3.39858232756e-06,0,0.0
2014-03-02 00:31:00,112.8,5.31952016488e-06,0,0.0
2014-03-02 00:36:00,42.0,3.4909351082e-06,0,0.0
