timestamp,value,anomaly_score,DTW_similarity,label,S(t)_standard
2014-04-01 00:00:00,0.0,0.0,0.0187756,0.0,0.0
2014-04-01 00:05:00,0.0,0.0,0.0563267,0.0,0.0
2014-04-01 00:10:00,0.0,0.0,0.112653,0.0,0.0
2014-04-01 00:15:00,0.0,0.0,0.187756,0.0,0.0
2014-04-01 00:20:00,0.0,0.0,0.281633,0.0,0.0
2014-04-01 00:25:00,0.0,0.0,0.394287,0.0,0.0
2014-04-01 00:30:00,0.0,0.0,0.525716,0.0,0.0
2014-04-01 00:35:00,0.0,0.0,0.67592,0.0,0.0
2014-04-01 00:40:00,0.0,0.0,0.8449,0.0,0.0
2014-04-01 00:45:00,0.0,0.0,1.03266,0.0,0.0
2014-04-01 00:50:00,0.0,0.0,1.23919,0.0,0.0
2014-04-01 00:55:00,0.0,0.0,1.46449,0.0,0.0
2014-04-01 01:00:00,0.0,0.0,1.70858,0.0,0.0
2014-04-01 01:05:00,0.0,0.0,1.97143,0.0,0.0
2014-04-01 01:10:00,0.0,0.0,2.25307,0.0,0.0
2014-04-01 01:15:00,0.0,0.0,2.55348,0.0,0.0
2014-04-01 01:20:00,0.0,0.0,2.87266,0.0,0.0
2014-04-01 01:25:00,0.0,0.0,3.27351,0.0,0.0
2014-04-01 01:30:00,0.0,0.0,4.27268,0.0,0.0
2014-04-01 01:35:00,0.0,0.0,5.29317,0.0,0.0
2014-04-01 01:40:00,0.0,0.0,6.34509,0.0,0.0
2014-04-01 01:45:00,0.0,0.0,7.98317,0.0,0.0
2014-04-01 01:50:00,0.0,0.0,9.79886,0.0,0.0
2014-04-01 01:55:00,0.0,0.0,11.6157,0.0,0.0
2014-04-01 02:00:00,0.0,0.0,13.4506,0.0,0.0
2014-04-01 02:05:00,0.0,0.0,15.4552,0.0,0.0
2014-04-01 02:10:00,0.0,0.0,17.7398,0.0,0.0
2014-04-01 02:15:00,0.0,0.0,20.0466,0.0,0.0
2014-04-01 02:20:00,0.0,0.0,22.4792,0.0,0.0
2014-04-01 02:25:00,0.0,0.0,24.9697,0.0,0.0
2014-04-01 02:30:00,0.0,0.0,27.6201,0.0,0.0
2014-04-01 02:35:00,0.0,0.0,55.215,0.0,0.0
2014-04-01 02:40:00,0.0,0.0,58.0461,0.0,0.0
2014-04-01 02:45:00,0.0,0.0,61.3038,0.0,0.0
2014-04-01 02:50:00,0.0,0.0,66.8948,0.0,0.0
2014-04-01 02:55:00,0.0,0.0,73.7251,0.0,0.0
2014-04-01 03:00:00,0.0,0.0,80.1932,0.0,0.0
2014-04-01 03:05:00,0.0,0.0,87.098,0.0,0.0
2014-04-01 03:10:00,0.0,0.0,94.3068,0.0,0.0
2014-04-01 03:15:00,0.0,0.0,101.743,0.0,0.0
2014-04-01 03:20:00,0.0,0.0,109.336,0.0,0.0
2014-04-01 03:25:00,0.0,0.0,121.813,0.0,0.0
2014-04-01 03:30:00,0.0,0.0,129.014,0.0,0.0
2014-04-01 03:35:00,0.0,0.0,136.419,0.0,0.0
2014-04-01 03:40:00,0.0,0.0,150.732,0.0,0.0
2014-04-01 03:45:00,0.0,0.0,158.213,0.0,0.0
2014-04-01 03:50:00,0.0,0.0,165.784,0.0,0.0
2014-04-01 03:55:00,0.0,0.0,173.718,0.0,0.0
2014-04-01 04:00:00,0.0,0.0,182.041,0.0,0.0
2014-04-01 04:05:00,0.0,0.0,187.376,0.0,0.0
2014-04-01 04:10:00,0.0,0.0,194.433,0.0,0.0
2014-04-01 04:15:00,0.0,0.0,201.739,0.0,0.0
2014-04-01 04:20:00,0.0,0.0,209.288,0.0,0.0
2014-04-01 04:25:00,0.0,0.0,216.969,0.0,0.0
2014-04-01 04:30:00,0.0,0.0,224.825,0.0,0.0
2014-04-01 04:35:00,0.0,0.0,232.8,0.0,0.0
2014-04-01 04:40:00,0.0,0.0,241.078,0.0,0.0
2014-04-01 04:45:00,0.0,0.0,249.586,0.0,0.0
2014-04-01 04:50:00,0.0,0.0,258.364,0.0,0.0
2014-04-01 04:55:00,0.0,0.0,267.299,0.0,0.0
2014-04-01 05:00:00,0.0,0.0,387.31,0.0,0.0
2014-04-01 05:05:00,0.0,0.0,395.533,0.0,0.0
2014-04-01 05:10:00,0.0,0.0,403.805,0.0,0.0
2014-04-01 05:15:00,0.0,0.0,412.499,0.0,0.0
2014-04-01 05:20:00,0.0,0.0,421.517,0.0,0.0
2014-04-01 05:25:00,0.0,0.0,430.787,0.0,0.0
2014-04-01 05:30:00,0.0,0.0,435.35,0.0,0.0
2014-04-01 05:35:00,0.0,0.0,411.782,0.0,0.0
2014-04-01 05:40:00,0.0,0.0,420.933,0.0,0.0
2014-04-01 05:45:00,0.1465598018,0.0,493.731,0.0,0.0
2014-04-01 05:50:00,0.1542644635,0.0,463.674,0.0,0.0
2014-04-01 05:55:00,0.0,0.0,418.675,0.0,0.0
2014-04-01 06:00:00,0.0,0.0,428.923,0.0,0.0
2014-04-01 06:05:00,0.0,0.0,438.542,0.0,0.0
2014-04-01 06:10:00,0.0,0.0,438.036,0.0,0.0
2014-04-01 06:15:00,0.0,0.0,429.904,0.0,0.0
2014-04-01 06:20:00,0.0,0.0,503.088,0.0,0.0
2014-04-01 06:25:00,0.0,0.0,504.772,0.0,0.0
2014-04-01 06:30:00,0.0,0.0,511.488,0.0,0.0
2014-04-01 06:35:00,0.0,0.0,519.641,0.0,0.0
2014-04-01 06:40:00,0.0,0.0,528.878,0.0,0.0
2014-04-01 06:45:00,0.0,0.0,527.934,0.0,0.0
2014-04-01 06:50:00,0.0,0.0,508.715,0.0,0.0
2014-04-01 06:55:00,0.0,0.0,359.586,0.0,0.0
2014-04-01 07:00:00,0.0,0.0,340.162,0.0,0.0
2014-04-01 07:05:00,0.0,0.0,313.303,0.0,0.0
2014-04-01 07:10:00,0.0,0.0,291.003,0.0,0.0
2014-04-01 07:15:00,0.0,0.0,277.702,0.0,0.0
2014-04-01 07:20:00,0.0,0.0,269.607,0.0,0.0
2014-04-01 07:25:00,0.0,0.0,266.248,0.0,0.0
2014-04-01 07:30:00,0.0,0.0,271.754,0.0,0.0
2014-04-01 07:35:00,0.0,0.0,318.477,0.0,0.0
2014-04-01 07:40:00,0.0,0.0,329.285,0.0,0.0
2014-04-01 07:45:00,0.0,0.0,336.568,0.0,0.0
2014-04-01 07:50:00,0.0,0.0,326.939,0.0,0.0
2014-04-01 07:55:00,0.0,0.0,328.404,0.0,0.0
2014-04-01 08:00:00,0.0,0.0,337.884,0.0,0.0
2014-04-01 08:05:00,0.0,0.0,335.634,0.0,0.0
2014-04-01 08:10:00,0.2492116293,0.0,288.361,0.0,0.0
2014-04-01 08:15:00,0.2258244388,0.0,266.027,0.0,0.0
2014-04-01 08:20:00,0.0,0.0,257.431,0.0,0.0
2014-04-01 08:25:00,0.0,0.0,249.682,0.0,0.0
2014-04-01 08:30:00,0.0,0.0,274.043,0.0,0.0
2014-04-01 08:35:00,0.0,0.0,268.581,0.0,0.0
2014-04-01 08:40:00,0.0,0.0,267.466,0.0,0.0
2014-04-01 08:45:00,0.0,0.0,253.265,0.0,0.0
2014-04-01 08:50:00,0.0,0.0,248.945,0.0,0.0
2014-04-01 08:55:00,0.0,0.0,228.393,0.0,0.0
2014-04-01 09:00:00,0.0,0.0,223.255,0.0,0.0
2014-04-01 09:05:00,0.0,0.0,228.255,0.0,0.0
2014-04-01 09:10:00,0.0,0.0,248.512,0.0,0.0
2014-04-01 09:15:00,0.0,0.0,252.06,0.0,0.0
2014-04-01 09:20:00,0.0,0.0,261.739,0.0,0.0
2014-04-01 09:25:00,0.0,0.0,298.284,0.0,0.0
2014-04-01 09:30:00,0.0,0.0,285.885,0.0,0.0
2014-04-01 09:35:00,0.0,0.0,277.232,0.0,0.0
2014-04-01 09:40:00,0.0,0.0,274.964,0.0,0.0
2014-04-01 09:45:00,0.0,0.0,268.498,0.0,0.0
2014-04-01 09:50:00,0.0,0.0,265.844,0.0,0.0
2014-04-01 09:55:00,0.0,0.0,238.31,0.0,0.0
2014-04-01 10:00:00,0.0,0.0,233.848,0.0,0.0
2014-04-01 10:05:00,0.0,0.0,233.621,0.0,0.0
2014-04-01 10:10:00,0.0,0.0,207.325,0.0,0.0
2014-04-01 10:15:00,0.0,0.0,201.85,0.0,0.0
2014-04-01 10:20:00,0.0,0.0,206.884,0.0,0.0
2014-04-01 10:25:00,0.0,0.0,214.308,0.0,0.0
2014-04-01 10:30:00,0.0,0.0,210.953,0.0,0.0
2014-04-01 10:35:00,0.0,0.0,201.2,0.0,0.0
2014-04-01 10:40:00,0.0,0.0,210.279,0.0,0.0
2014-04-01 10:45:00,0.0,0.0,212.941,0.0,0.0
2014-04-01 10:50:00,0.0,0.0,221.421,0.0,0.0
2014-04-01 10:55:00,0.0,0.0,221.766,0.0,0.0
2014-04-01 11:00:00,0.0,0.0,232.008,0.0,0.0
2014-04-01 11:05:00,0.0,0.0,277.696,0.0,0.0
2014-04-01 11:10:00,0.0,0.0,262.665,0.0,0.0
2014-04-01 11:15:00,0.0,0.0,257.654,0.0,0.0
2014-04-01 11:20:00,0.0,0.0,265.868,0.0,0.0
2014-04-01 11:25:00,0.0,0.0,268.028,0.0,0.0
2014-04-01 11:30:00,0.0,0.0,273.801,0.0,0.0
2014-04-01 11:35:00,0.0,0.0,276.898,0.0,0.0
2014-04-01 11:40:00,0.0,0.0,293.044,0.0,0.0
2014-04-01 11:45:00,0.0,0.0,465.205,0.0,0.0
2014-04-01 11:50:00,0.0,0.0,364.426,0.0,0.0
2014-04-01 11:55:00,0.0,0.0,382.451,0.0,0.0
2014-04-01 12:00:00,0.0,0.0,370.58,0.0,0.0
2014-04-01 12:05:00,0.0,0.0,515.29,0.0,0.0
2014-04-01 12:10:00,0.0,0.0,523.487,0.0,0.0
2014-04-01 12:15:00,0.0,0.0,520.807,0.0,0.0
2014-04-01 12:20:00,0.0,0.0,523.223,0.0,0.0
2014-04-01 12:25:00,0.0,0.0,512.196,0.0,0.0
2014-04-01 12:30:00,0.0,0.0,520.785,0.0,0.0
2014-04-01 12:35:00,0.0,0.0,542.825,0.0,0.0
2014-04-01 12:40:00,0.0,0.0,553.74,0.0,0.0
2014-04-01 12:45:00,0.0,0.0,524.042,0.0,0.0
2014-04-01 12:50:00,0.1286541252,0.0,538.849,0.0,0.0
2014-04-01 12:55:00,0.1590833261,0.0,556.263,0.0,0.0
2014-04-01 13:00:00,0.0,0.0,569.197,0.0,0.0
2014-04-01 13:05:00,0.0,0.0,580.748,0.0,0.0
2014-04-01 13:10:00,0.0,0.0,556.823,0.0,0.0
2014-04-01 13:15:00,0.0,0.0,557.734,0.0,0.0
2014-04-01 13:20:00,0.0,0.0,551.144,0.0,0.0
2014-04-01 13:25:00,0.0,0.0,563.29,0.0,0.0
2014-04-01 13:30:00,0.0,0.0,581.534,0.0,0.0
2014-04-01 13:35:00,0.0,0.0,594.092,0.0,0.0
2014-04-01 13:40:00,0.0,0.0,607.555,0.0,0.0
2014-04-01 13:45:00,0.0,0.0,602.235,0.0,0.0
2014-04-01 13:50:00,0.0,0.0,604.02,0.0,0.0
2014-04-01 13:55:00,0.0,0.0,607.344,0.0,0.0
2014-04-01 14:00:00,0.0,0.0,616.349,0.0,0.0
2014-04-01 14:05:00,0.0,0.0,626.564,0.0,0.0
2014-04-01 14:10:00,0.0,0.0,637.345,0.0,0.0
2014-04-01 14:15:00,0.0,0.0,647.798,0.0,0.0
2014-04-01 14:20:00,0.0,0.0,642.011,0.0,0.0
2014-04-01 14:25:00,0.0,0.0,644.134,0.0,0.0
2014-04-01 14:30:00,0.0,0.0,648.164,0.0,0.0
2014-04-01 14:35:00,0.0,0.0,656.127,0.0,0.0
2014-04-01 14:40:00,0.0,0.0,668.159,0.0,0.0
2014-04-01 14:45:00,0.0,0.0,625.134,0.0,0.0
2014-04-01 14:50:00,0.0,0.0,820.25,0.0,0.0
2014-04-01 14:55:00,0.0,0.0,818.697,0.0,0.0
2014-04-01 15:00:00,2.6516335011,0.0,821.285,0.0,0.0
2014-04-01 15:05:00,1.2577397349,0.0,690.33,0.0,0.0
2014-04-01 15:10:00,0.0,0.0,696.466,0.0,0.0
2014-04-01 15:15:00,0.2459135756,0.0,710.075,0.0,0.0
2014-04-01 15:20:00,0.2980032575,0.0,594.058,0.0,0.0
2014-04-01 15:25:00,0.0,0.0,495.619,0.0,0.0
2014-04-01 15:30:00,0.0,0.0,507.385,0.0,0.0
2014-04-01 15:35:00,0.0,0.0,517.789,0.0,0.0
2014-04-01 15:40:00,0.0,0.0,509.717,0.0,0.0
2014-04-01 15:45:00,0.0,0.0,444.889,0.0,0.0
2014-04-01 15:50:00,0.0,0.0,311.031,0.0,0.0
2014-04-01 15:55:00,0.0,0.0,319.214,0.0,0.0
2014-04-01 16:00:00,0.0,0.0,319.937,0.0,0.0
2014-04-01 16:05:00,0.0,0.0,290.722,0.0,0.0
2014-04-01 16:10:00,0.0,0.0,299.219,0.0,0.0
2014-04-01 16:15:00,0.0,0.0,298.657,0.0,0.0
2014-04-01 16:20:00,0.0,0.0,314.286,0.0,0.0
2014-04-01 16:25:00,0.0,0.0,311.967,0.0,0.0
2014-04-01 16:30:00,0.0,0.0,343.922,0.0,0.0
2014-04-01 16:35:00,0.0,0.0,347.209,0.0,0.0
2014-04-01 16:40:00,0.0,0.0,334.692,0.0,0.0
2014-04-01 16:45:00,0.0,0.0,332.107,0.0,0.0
2014-04-01 16:50:00,0.0,0.0,337.57,0.0,0.0
2014-04-01 16:55:00,0.0,0.0,340.545,0.0,0.0
2014-04-01 17:00:00,0.0,0.0,349.067,0.0,0.0
2014-04-01 17:05:00,0.0,0.0,344.174,0.0,0.0
2014-04-01 17:10:00,0.0,0.0,334.781,0.0,0.0
2014-04-01 17:15:00,0.0,0.0,329.203,0.0,0.0
2014-04-01 17:20:00,0.0,0.0,326.848,0.0,0.0
2014-04-01 17:25:00,0.0,0.0,327.967,0.0,0.0
2014-04-01 17:30:00,0.0,0.0,326.282,0.0,0.0
2014-04-01 17:35:00,0.0,0.0,325.58,0.0,0.0
2014-04-01 17:40:00,0.0,0.0,308.852,0.0,0.0
2014-04-01 17:45:00,0.0,0.0,278.156,0.0,0.0
2014-04-01 17:50:00,1.6702377085,0.0,231.075,0.0,0.0
2014-04-01 17:55:00,2.4870165126,0.0,229.641,0.0,0.0
2014-04-01 18:00:00,0.0,0.0,224.307,0.0,0.0
2014-04-01 18:05:00,0.0,0.0,197.194,0.0,0.0
2014-04-01 18:10:00,0.0,0.0,194.95,0.0,0.0
2014-04-01 18:15:00,0.0,0.0,198.149,0.0,0.0
2014-04-01 18:20:00,0.0,0.0,200.02,0.0,0.0
2014-04-01 18:25:00,0.0,0.0,196.916,0.0,0.0
2014-04-01 18:30:00,0.0,0.0,187.551,0.0,0.0
2014-04-01 18:35:00,0.0,0.0,190.97,0.0,0.0
2014-04-01 18:40:00,0.0,0.0,190.526,0.0,0.0
2014-04-01 18:45:00,0.0,0.0,203.247,0.0,0.0
2014-04-01 18:50:00,0.0,0.0,146.708,0.0,0.0
2014-04-01 18:55:00,0.0,0.0,149.539,0.0,0.0
2014-04-01 19:00:00,0.0,0.0,150.532,0.0,0.0
2014-04-01 19:05:00,0.0,0.0,120.429,0.0,0.0
2014-04-01 19:10:00,1.3215197921,0.0,114.828,0.0,0.0
2014-04-01 19:15:00,2.6359340482,0.0,109.283,0.0,0.0
2014-04-01 19:20:00,0.0,0.0,102.693,0.0,0.0
2014-04-01 19:25:00,0.0,0.0,104.481,0.0,0.0
2014-04-01 19:30:00,0.0,0.0,104.557,0.0,0.0
2014-04-01 19:35:00,0.0,0.0,107.636,0.0,0.0
2014-04-01 19:40:00,0.0,0.0,108.529,0.0,0.0
2014-04-01 19:45:00,0.0,0.0,109.833,0.0,0.0
2014-04-01 19:50:00,0.0,0.0,106.34,0.0,0.0
2014-04-01 19:55:00,0.2492618094,0.0,110.322,0.0,0.0
2014-04-01 20:00:00,0.2633400854,0.0,107.349,0.0,0.0
2014-04-01 20:05:00,0.2240145619,0.0,91.2416,0.0,0.0
2014-04-01 20:10:00,0.0,0.0,77.2065,0.0,0.0
2014-04-01 20:15:00,0.0,0.0,68.5376,0.0,0.0
2014-04-01 20:20:00,0.0,0.0,61.5439,0.0,0.0
2014-04-01 20:25:00,0.0,0.0,59.8907,0.0,0.0
2014-04-01 20:30:00,0.0,0.0,54.4559,0.0,0.0
2014-04-01 20:35:00,0.0,0.0,57.8425,0.0,0.0
2014-04-01 20:40:00,0.0,0.0,61.375,0.0,0.0
2014-04-01 20:45:00,0.0,0.0,64.9176,0.0,0.0
2014-04-01 20:50:00,0.0,0.0,68.6034,0.0,0.0
2014-04-01 20:55:00,0.0,0.0,72.6811,0.0,0.0
