timestamp,value,anomaly_score,DTW_similarity,label,S(t)_standard
2014-04-02 14:25:00,0.068,0.0,1.75187,0.0,0.0
2014-04-02 14:30:00,0.102,0.0,9.84628,0.0,0.0
2014-04-02 14:35:00,0.1,0.0,97.5314,0.0,0.0
2014-04-02 14:40:00,0.098,0.0,186.2,0.0,0.0
2014-04-02 14:45:00,0.102,0.0,363.146,0.0,0.0
2014-04-02 14:50:00,0.2,0.0,589.938,0.0,0.0
2014-04-02 14:55:00,0.1,0.0,825.777,0.0,0.0
2014-04-02 15:00:00,29.138,0.0,1069.51,0.0,0.0
2014-04-02 15:05:00,92.358,0.0,1313.56,0.0,0.0
2014-04-02 15:10:00,89.306,0.0,1564.54,0.0,0.0
2014-04-02 15:15:00,89.81,0.0,1826.9,0.0,0.0
2014-04-02 15:20:00,20.24,0.0,2097.74,0.0,0.0
2014-04-02 15:25:00,0.1,0.0,2376.79,0.0,0.0
2014-04-02 15:30:00,0.102,0.0,2661.58,0.0,0.0
2014-04-02 15:35:00,0.102,0.0,2954.33,0.0,0.0
2014-04-02 15:40:00,0.066,0.0,3259.95,0.0,0.0
2014-04-02 15:45:00,0.098,0.0,3577.95,0.0,0.0
2014-04-02 15:50:00,0.1,0.0,3932.97,0.0,0.0
2014-04-02 15:55:00,0.102,0.0,4621.54,0.0,0.0
2014-04-02 16:00:00,0.098,0.0,4991.53,0.0,0.0
2014-04-02 16:05:00,0.098,0.0,5450.14,0.0,0.0
2014-04-02 16:10:00,0.066,0.0,6297.55,0.0,0.0
2014-04-02 16:15:00,0.098,0.0,6753.8,0.0,0.0
2014-04-02 16:20:00,0.102,0.0,7221.22,0.0,0.0
2014-04-02 16:25:00,0.068,0.0,7652.88,0.0,0.0
2014-04-02 16:30:00,0.1,0.0,7970.76,0.0,0.0
2014-04-02 16:35:00,0.102,0.0,7161.81,0.0,0.0
2014-04-02 16:40:00,0.1,0.0,6203.9,0.0,0.0
2014-04-02 16:45:00,0.102,0.0,4774.42,0.0,0.0
2014-04-02 16:50:00,0.068,0.0,3776.25,0.0,0.0
2014-04-02 16:55:00,0.1,0.0,3834.17,0.0,0.0
2014-04-02 17:00:00,0.102,0.0,3920.19,0.0,0.0
2014-04-02 17:05:00,73.17,0.0,4269.27,0.0,0.0
2014-04-02 17:10:00,84.05,0.0,4763.96,0.0,0.0
2014-04-02 17:15:00,94.87,0.0,4886.05,0.0,0.0
2014-04-02 17:20:00,68.828,0.0,5140.77,0.0,0.0
2014-04-02 17:25:00,0.102,0.0,5460.4,0.0,0.0
2014-04-02 17:30:00,0.066,0.0,5919.77,0.0,0.0
2014-04-02 17:35:00,0.1,0.0,6390.45,0.0,0.0
2014-04-02 17:40:00,8.1,0.0,6762.93,0.0,0.0
2014-04-02 17:45:00,94.504,0.0,9560.81,0.0,0.0
2014-04-02 17:50:00,0.136,0.0,10196.7,0.0,0.0
2014-04-02 17:55:00,0.068,0.0,9472.2,0.0,0.0
2014-04-02 18:00:00,0.102,0.0,9098.38,0.0,0.0
2014-04-02 18:05:00,0.102,0.0,8737.01,0.0,0.0
2014-04-02 18:10:00,0.098,0.0,11359.6,0.0,0.0
2014-04-02 18:15:00,95.16,0.0,11494.2,0.0,0.0
2014-04-02 18:20:00,7.532,0.0,11711.7,0.0,0.0
2014-04-02 18:25:00,76.472,0.0,11945.7,0.0,0.0
2014-04-02 18:30:00,86.222,0.0,11878.4,0.0,0.0
2014-04-02 18:35:00,94.076,0.0,12035.9,0.0,0.0
2014-04-02 18:40:00,64.882,0.0,13497.5,0.0,0.0
2014-04-02 18:45:00,0.102,0.0,13973.0,0.0,0.0
2014-04-02 18:50:00,0.066,0.0,14994.8,0.0,0.0
2014-04-02 18:55:00,0.102,0.0,15589.8,0.0,0.0
2014-04-02 19:00:00,0.1,0.0,16139.1,0.0,0.0
2014-04-02 19:05:00,0.1,0.0,15612.5,0.0,0.0
2014-04-02 19:10:00,9.866,0.0,13928.6,0.0,0.0
2014-04-02 19:15:00,0.1,0.0,12212.5,0.0,0.0
2014-04-02 19:20:00,0.1,0.0,11335.0,0.0,0.0
2014-04-02 19:25:00,0.068,0.0,9571.38,0.0,0.0
2014-04-02 19:30:00,0.1,0.0,7600.22,0.0,0.0
2014-04-02 19:35:00,0.066,0.0,5535.05,0.0,0.0
2014-04-02 19:40:00,0.1,0.0,4442.66,0.0,0.0
2014-04-02 19:45:00,0.1,0.0,4299.2,0.0,0.0
2014-04-02 19:50:00,0.102,0.0,4807.95,0.0,0.0
2014-04-02 19:55:00,0.068,0.0,5096.02,0.0,0.0
2014-04-02 20:00:00,0.102,0.0,5247.65,0.0,0.0
2014-04-02 20:05:00,0.102,0.0,6000.87,0.0,0.0
2014-04-02 20:10:00,0.068,0.0,6504.73,0.0,0.0
2014-04-02 20:15:00,0.098,0.0,6783.39,0.0,0.0
2014-04-02 20:20:00,0.102,0.0,7088.52,0.0,0.0
2014-04-02 20:25:00,0.1,0.0,7508.1,0.0,0.0
2014-04-02 20:30:00,0.102,0.0,7883.27,0.0,0.0
2014-04-02 20:35:00,0.066,0.0,8335.02,0.0,0.0
2014-04-02 20:40:00,0.102,0.0,8646.73,0.0,0.0
2014-04-02 20:45:00,0.102,0.0,7064.04,0.0,0.0
2014-04-02 20:50:00,0.068,0.0,6011.01,0.0,0.0
2014-04-02 20:55:00,0.1,0.0,4919.24,0.0,0.0
2014-04-02 21:00:00,0.102,0.0,4617.7,0.0,0.0
2014-04-02 21:05:00,0.102,0.0,4838.31,0.0,0.0
2014-04-02 21:10:00,0.102,0.0,5066.25,0.0,0.0
2014-04-02 21:15:00,0.068,0.0,5265.63,0.0,0.0
2014-04-02 21:20:00,0.1,0.0,5270.88,0.0,0.0
2014-04-02 21:25:00,34.432,0.0,5364.22,0.0,0.0
2014-04-02 21:30:00,92.866,0.0,5656.35,0.0,0.0
2014-04-02 21:35:00,91.156,0.0,5953.11,0.0,0.0
2014-04-02 21:40:00,89.1,0.0,6203.49,0.0,0.0
2014-04-02 21:45:00,15.3,0.0,6403.91,0.0,0.0
2014-04-02 21:50:00,0.1,0.0,6599.36,0.0,0.0
2014-04-02 21:55:00,0.234,0.0,6801.83,0.0,0.0
2014-04-02 22:00:00,1.068,0.0,4901.51,0.0,0.0
2014-04-02 22:05:00,97.77,0.0,3289.1,0.0,0.0
2014-04-02 22:10:00,80.834,0.0,1988.55,0.0,0.0
2014-04-02 22:15:00,93.612,0.0,2113.08,0.0,0.0
2014-04-02 22:20:00,51.61,0.0,2246.12,0.0,0.0
2014-04-02 22:25:00,0.068,0.0,2379.57,0.0,0.0
2014-04-02 22:30:00,63.906,0.0,2325.1,0.0,0.0
2014-04-02 22:35:00,83.068,0.0,2107.19,0.0,0.0
2014-04-02 22:40:00,97.164,0.0,1943.2,0.0,0.0
2014-04-02 22:45:00,74.748,0.0,2093.72,0.0,0.0
2014-04-02 22:50:00,6.166,0.0,3165.26,0.0,0.0
2014-04-02 22:55:00,0.102,0.0,2387.32,0.0,0.0
2014-04-02 23:00:00,0.066,0.0,2550.33,0.0,0.0
2014-04-02 23:05:00,0.1,0.0,2576.69,0.0,0.0
2014-04-02 23:10:00,0.098,0.0,2535.61,0.0,0.0
2014-04-02 23:15:00,0.068,0.0,2742.09,0.0,0.0
2014-04-02 23:20:00,0.102,0.0,2691.73,0.0,0.0
2014-04-02 23:25:00,0.102,0.0,2475.27,0.0,0.0
2014-04-02 23:30:00,0.102,0.0,2535.79,0.0,0.0
2014-04-02 23:35:00,0.1,0.0,2418.73,0.0,0.0
2014-04-02 23:40:00,0.068,0.0,2217.51,0.0,0.0
2014-04-02 23:45:00,0.098,0.0,2240.96,0.0,0.0
2014-04-02 23:50:00,0.1,0.0,2105.06,0.0,0.0
2014-04-02 23:55:00,0.1,0.0,1853.92,0.0,0.0
2014-04-03 00:00:00,0.102,0.0,1615.24,0.0,0.0
2014-04-03 00:05:00,0.098,0.0,1670.78,0.0,0.0
2014-04-03 00:10:00,0.102,0.0,1765.19,0.0,0.0
2014-04-03 00:15:00,9.904,0.0,1909.0,0.0,0.0
2014-04-03 00:20:00,0.102,0.0,2059.04,0.0,0.0
2014-04-03 00:25:00,0.1,0.0,2129.45,0.0,0.0
2014-04-03 00:30:00,0.1,0.0,2186.0,0.0,0.0
2014-04-03 00:35:00,0.068,0.0,2251.29,0.0,0.0
2014-04-03 00:40:00,55.354,0.0,2396.78,0.0,0.0
2014-04-03 00:45:00,87.164,0.0,2370.68,0.0,0.0
2014-04-03 00:50:00,97.528,0.0,2331.26,0.0,0.0
2014-04-03 00:55:00,76.988,0.0,2500.48,0.0,0.0
2014-04-03 01:00:00,8.372,0.0,2385.56,0.0,0.0
2014-04-03 01:05:00,0.068,0.0,2062.85,0.0,0.0
2014-04-03 01:10:00,0.102,0.0,1692.63,0.0,0.0
2014-04-03 01:15:00,0.1,0.0,1683.51,0.0,0.0
2014-04-03 01:20:00,0.066,0.0,1863.77,0.0,0.0
2014-04-03 01:25:00,0.1,0.0,2021.16,0.0,0.0
2014-04-03 01:30:00,0.102,0.0,2109.35,0.0,0.0
2014-04-03 01:35:00,0.068,0.0,2214.57,0.0,0.0
2014-04-03 01:40:00,0.1,0.0,2092.13,0.0,0.0
2014-04-03 01:45:00,0.102,0.0,2293.19,0.0,0.0
2014-04-03 01:50:00,0.068,0.0,3213.63,0.0,0.0
2014-04-03 01:55:00,0.1,0.0,3087.96,0.0,0.0
2014-04-03 02:00:00,0.1,0.0,3020.43,0.0,0.0
2014-04-03 02:05:00,0.102,0.0,3267.85,0.0,0.0
2014-04-03 02:10:00,0.1,0.0,3984.74,0.0,0.0
2014-04-03 02:15:00,0.066,0.0,4243.02,0.0,0.0
2014-04-03 02:20:00,0.1,0.0,4394.3,0.0,0.0
2014-04-03 02:25:00,0.1,0.0,4292.6,0.0,0.0
2014-04-03 02:30:00,0.068,0.0,4308.79,0.0,0.0
2014-04-03 02:35:00,0.1,0.0,4613.21,0.0,0.0
2014-04-03 02:40:00,0.1,0.0,4686.63,0.0,0.0
2014-04-03 02:45:00,0.068,0.0,6671.94,0.0,0.0
2014-04-03 02:50:00,0.1,0.0,5886.45,0.0,0.0
2014-04-03 02:55:00,0.068,0.0,6016.3,0.0,0.0
2014-04-03 03:00:00,0.1,0.0,7186.26,0.0,0.0
2014-04-03 03:05:00,0.066,0.0,7478.65,0.0,0.0
