timestamp,value,anomaly_score,DTW_similarity,label,S(t)_standard
2015-07-28 11:56:00,248,0.0,259.07,0.0,0.0
2015-07-28 12:06:00,178,0.0,772.435,0.0,0.0
2015-07-28 12:25:00,155,0.0,1436.65,0.0,0.0
2015-07-28 13:56:00,121,0.0,2302.51,0.0,0.0
2015-07-28 14:06:00,103,0.0,2203.03,0.0,0.0
2015-07-28 14:16:00,96,0.0,2346.72,0.0,0.0
2015-07-28 17:23:00,170,0.0,3028.83,0.0,0.0
2015-07-28 22:03:00,168,0.0,4005.83,0.0,0.0
2015-07-28 22:13:00,177,0.0,4585.52,0.0,0.0
2015-07-28 22:22:00,211,0.0,1786.11,0.0,0.0
2015-07-28 22:33:00,258,0.0,1271.09,0.0,0.0
2015-07-28 22:43:00,191,0.0,1488.09,0.0,0.0
2015-07-29 06:49:00,4416,0.0,1800.32,0.0,0.0
2015-07-29 07:23:00,200,0.0,1319.72,0.0,0.0
2015-07-29 07:53:00,210,0.0,1083.45,0.0,0.0
2015-07-29 08:13:00,197,0.0,1225.06,0.0,0.0
2015-07-29 08:23:00,238,0.0,1405.23,0.0,0.0
2015-07-29 08:51:00,264,0.0,1892.59,0.0,0.0
2015-07-29 09:03:00,263,0.0,2338.28,0.0,0.0
2015-07-29 09:13:00,237,0.0,2593.82,0.0,0.0
2015-07-29 09:43:00,218,0.0,2676.7,0.0,0.0
2015-07-29 10:03:00,218,0.0,2588.47,0.0,0.0
2015-07-29 10:13:00,286,0.0,2733.59,0.0,0.0
2015-07-29 10:17:00,287,0.0,2981.72,0.0,0.0
2015-07-30 08:58:00,312,0.0,3032.92,0.0,0.0
2015-07-30 09:07:00,296,0.0,2703.91,0.0,0.0
2015-07-30 09:18:00,213,0.0,2019.62,0.0,0.0
2015-07-30 09:28:00,189,0.0,6602.05,0.0,0.0
2015-07-30 09:37:00,174,0.0,11067.5,0.0,0.0
2015-07-30 09:48:00,210,0.0,15969.0,0.0,0.0
2015-07-30 09:57:00,229,0.0,20117.7,0.0,0.0
2015-07-30 10:18:00,226,0.0,8298.34,0.0,0.0
2015-07-30 11:07:00,348,0.0,4722.46,0.0,0.0
2015-07-30 12:35:00,58,0.0,2986.38,0.0,0.0
2015-07-30 13:14:00,118,0.0,3576.9,0.0,0.0
2015-07-30 13:38:00,121,0.0,4948.78,0.0,0.0
2015-07-30 14:14:00,530,0.0,3423.48,0.0,0.0
2015-07-30 14:38:00,185,0.0,1909.61,0.0,0.0
2015-07-30 14:48:00,189,0.0,2087.81,0.0,0.0
2015-07-30 14:52:00,221,0.0,1952.21,0.0,0.0
2015-07-30 15:08:00,392,0.0,1343.11,0.0,0.0
2015-07-30 15:18:00,418,0.0,3092.75,0.0,0.0
2015-07-30 15:27:00,603,0.0,3458.62,0.0,0.0
2015-07-30 15:37:00,705,0.0,2186.33,0.0,0.0
2015-07-30 15:48:00,798,0.0,3350.28,0.0,0.0
2015-07-30 15:58:00,729,0.0,3917.01,0.0,0.0
2015-07-30 16:08:00,863,0.0,4386.25,0.0,0.0
2015-07-30 16:34:00,916,0.0,2389.88,0.0,0.0
2015-07-30 16:55:00,652,0.0,1817.69,0.0,0.0
2015-07-30 17:26:00,881,0.0,1494.95,0.0,0.0
2015-07-30 18:07:00,383,0.0,2404.95,0.0,0.0
2015-07-30 19:00:00,393,0.0,3131.3,0.0,0.0
2015-07-30 20:48:00,29,0.0,2806.88,0.0,0.0
2015-07-30 21:39:00,69,0.0,2257.28,0.0,0.0
2015-07-30 21:41:00,99,0.0,1917.35,0.0,0.0
2015-07-30 21:59:00,73,0.0,1475.65,0.0,0.0
2015-07-30 22:01:00,106,0.0,1582.09,0.0,0.0
2015-07-30 22:59:00,159,0.0,2738.18,0.0,0.0
2015-07-30 23:48:00,110,0.0,1528.97,0.0,0.0
2015-07-31 06:07:00,96,0.0,1538.61,0.0,0.0
2015-07-31 08:59:00,611,0.0,792.154,0.0,0.0
2015-07-31 09:09:00,1144,0.0,745.877,0.0,0.0
2015-07-31 09:19:00,1321,0.0,868.169,0.0,0.0
2015-07-31 09:28:00,1510,0.0,1258.16,0.0,0.0
2015-07-31 09:39:00,1623,0.0,767.784,0.0,0.0
2015-07-31 09:49:00,1932,0.0,1122.0,0.0,0.0
2015-07-31 09:59:00,2051,0.0,814.546,0.0,0.0
2015-07-31 10:09:00,1978,0.0,746.736,0.0,0.0
2015-07-31 10:19:00,2942,0.0,604.897,0.0,0.0
2015-07-31 10:29:00,3036,0.0,989.949,0.0,0.0
2015-07-31 10:39:00,3182,0.0,1391.9,0.0,0.0
2015-07-31 10:49:00,2869,0.0,1344.37,0.0,0.0
2015-07-31 10:59:00,3058,0.0,1548.96,0.0,0.0
2015-07-31 11:09:00,4290,0.0,2517.46,0.0,0.0
2015-07-31 11:29:00,3922,0.0,2003.42,0.0,0.0
2015-07-31 11:39:00,4295,0.0,1447.49,0.0,0.0
2015-07-31 11:59:00,4757,0.0,1214.2,0.0,0.0
2015-07-31 12:09:00,5161,0.0,1404.31,0.0,0.0
2015-07-31 12:29:00,5241,0.0,1462.42,0.0,0.0
2015-07-31 12:33:00,5578,0.0,1863.6,0.0,0.0
2015-07-31 16:39:00,277,0.0,2064.68,0.0,0.0
2015-07-31 16:49:00,217,0.0,3317.24,0.0,0.0
2015-07-31 16:59:00,226,0.0,2679.66,0.0,0.0
2015-07-31 17:08:00,308,0.0,2351.86,0.0,0.0
2015-07-31 17:18:00,349,0.0,933.723,0.0,0.0
2015-07-31 17:41:00,230,0.0,923.687,0.0,0.0
2015-07-31 17:48:00,224,0.0,1128.77,0.0,0.0
2015-07-31 18:01:00,261,0.0,1578.91,0.0,0.0
2015-07-31 23:50:00,182,0.0,1935.92,0.0,0.0
2015-08-01 19:09:00,162,0.0,2195.63,0.0,0.0
2015-08-01 19:59:00,162,0.0,2694.03,0.0,0.0
2015-08-01 20:18:00,192,0.0,3257.53,0.0,0.0
2015-08-01 22:33:00,190,0.0,3375.16,0.0,0.0
2015-08-01 22:45:00,201,0.0,4994.31,0.0,0.0
2015-08-01 23:43:00,301,0.0,6219.24,0.0,0.0
2015-08-02 05:55:00,114,0.0,6656.4,0.0,0.0
2015-08-02 06:15:00,122,0.0,3546.66,0.0,0.0
2015-08-02 06:35:00,111,0.0,2424.56,0.0,0.0
2015-08-02 09:44:00,157,0.0,2406.43,0.0,0.0
2015-08-02 10:05:00,92,0.0,2913.96,0.0,0.0
2015-08-02 14:46:00,147,0.0,2299.45,0.0,0.0
2015-08-02 15:26:00,154,0.0,1939.71,0.0,0.0
2015-08-02 16:26:00,144,0.0,2232.91,0.0,0.0
2015-08-02 17:05:00,214,0.0,1132.86,0.0,0.0
2015-08-02 18:46:00,147,0.0,845.02,0.0,0.0
2015-08-02 19:16:00,189,0.0,736.642,0.0,0.0
2015-08-02 19:24:00,186,0.0,1277.33,0.0,0.0
2015-08-02 19:56:00,141,0.0,1936.94,0.0,0.0
2015-08-02 20:56:00,186,0.0,1963.52,0.0,0.0
2015-08-02 22:46:00,228,0.0,1363.4,0.0,0.0
2015-08-02 23:06:00,268,0.0,1120.54,0.0,0.0
2015-08-02 23:16:00,285,0.0,569.582,0.0,0.0
2015-08-02 23:26:00,320,0.0,642.782,0.0,0.0
2015-08-02 23:45:00,436,0.0,583.355,0.0,0.0
2015-08-02 23:56:00,353,0.0,669.466,0.0,0.0
2015-08-03 00:04:00,431,0.0,706.204,0.0,0.0
2015-08-03 07:36:00,188,0.0,510.351,0.0,0.0
2015-08-03 07:46:00,203,0.0,986.797,0.0,0.0
2015-08-03 07:55:00,202,0.0,1557.51,0.0,0.0
2015-08-03 08:05:00,240,0.0,2295.78,0.0,0.0
2015-08-03 08:16:00,293,0.0,1976.62,0.0,0.0
2015-08-03 08:26:00,324,0.0,1290.61,0.0,0.0
2015-08-03 08:36:00,386,0.0,1855.19,0.0,0.0
2015-08-03 08:46:00,414,0.0,2378.54,0.0,0.0
2015-08-03 08:53:00,374,0.0,2058.61,0.0,0.0
2015-08-03 09:06:00,317,0.0,1919.8,0.0,0.0
2015-08-03 10:46:00,291,0.0,1559.06,0.0,0.0
2015-08-03 10:56:00,316,0.0,991.956,0.0,0.0
2015-08-03 11:15:00,317,0.0,735.128,0.0,0.0
2015-08-03 11:46:00,237,0.0,836.999,0.0,0.0
2015-08-03 11:56:00,216,0.0,910.083,0.0,0.0
2015-08-03 13:06:00,166,0.0,787.286,0.0,0.0
2015-08-03 14:06:00,168,0.0,777.745,0.0,0.0
2015-08-03 14:16:00,142,0.0,859.013,0.0,0.0
2015-08-03 15:56:00,72,0.0,1379.28,0.0,0.0
2015-08-03 16:27:00,390,0.0,1882.04,0.0,0.0
2015-08-03 16:37:00,315,0.0,2023.56,0.0,0.0
2015-08-03 16:57:00,334,0.0,2425.03,0.0,0.0
2015-08-03 17:16:00,210,0.0,2465.51,0.0,0.0
2015-08-03 18:37:00,148,0.0,1843.68,0.0,0.0
2015-08-04 03:27:00,915,0.0,1856.26,0.0,0.0
2015-08-04 03:37:00,922,0.0,2597.72,0.0,0.0
2015-08-04 03:47:00,912,0.0,3270.9,0.0,0.0
2015-08-04 03:51:00,980,0.0,3844.9,0.0,0.0
2015-08-04 07:55:00,190,0.0,2891.94,0.0,0.0
2015-08-04 08:07:00,208,0.0,3331.22,0.0,0.0
2015-08-04 08:15:00,188,0.0,4656.97,0.0,0.0
2015-08-04 08:25:00,212,0.0,5416.66,0.0,0.0
2015-08-04 08:34:00,297,0.0,7185.66,0.0,0.0
2015-08-04 08:47:00,322,0.0,7624.45,0.0,0.0
2015-08-04 08:57:00,359,0.0,5920.94,0.0,0.0
2015-08-04 09:07:00,360,0.0,4684.02,0.0,0.0
2015-08-04 09:27:00,307,0.0,4575.09,0.0,0.0
2015-08-04 09:46:00,204,0.0,4846.14,0.0,0.0
2015-08-04 10:07:00,258,0.0,3864.56,0.0,0.0
2015-08-04 10:17:00,239,0.0,2435.12,0.0,0.0
2015-08-04 10:27:00,219,0.0,1379.05,0.0,0.0
2015-08-04 11:07:00,788,0.0,441.876,0.0,0.0
2015-08-04 11:17:00,1147,0.0,817.41,0.0,0.0
2015-08-04 11:33:00,1328,0.0,1458.67,0.0,0.0
2015-08-04 11:43:00,330,0.0,1959.35,0.0,0.0
2015-08-04 11:53:00,249,0.0,1572.33,0.0,0.0
2015-08-04 12:13:00,521,0.0,1384.09,0.0,0.0
2015-08-04 12:22:00,549,0.0,882.872,0.0,0.0
2015-08-04 12:33:00,631,0.0,1273.8,0.0,0.0
2015-08-04 15:23:00,141,0.0,1130.87,0.0,0.0
2015-08-04 16:02:00,146,0.0,513.863,0.0,0.0
2015-08-04 16:13:00,153,0.0,493.375,0.0,0.0
2015-08-04 16:23:00,171,0.0,1271.11,0.0,0.0
2015-08-04 16:33:00,363,0.0,1350.29,0.0,0.0
2015-08-04 16:43:00,147,0.0,957.589,0.0,0.0
2015-08-04 16:53:00,191,0.0,949.637,0.0,0.0
2015-08-04 17:03:00,188,0.0,1340.35,0.0,0.0
2015-08-04 17:12:00,195,0.0,2021.21,0.0,0.0
2015-08-04 17:23:00,178,0.0,1727.45,0.0,0.0
2015-08-04 17:33:00,352,0.0,1360.58,0.0,0.0
2015-08-04 17:43:00,146,0.0,1677.47,0.0,0.0
2015-08-04 17:53:00,456,0.0,2050.47,0.0,0.0
2015-08-04 18:03:00,146,0.0,1824.48,0.0,0.0
2015-08-04 18:10:00,267,0.0,1393.42,0.0,0.0
2015-08-04 18:23:00,145,0.0,836.717,0.0,0.0
2015-08-04 18:30:00,139,0.0,476.494,0.0,0.0
2015-08-04 18:36:00,144,0.0,656.608,0.0,0.0
2015-08-04 18:50:00,183,0.0,292.261,0.0,0.0
2015-08-04 19:00:00,162,0.0,373.729,0.0,0.0
2015-08-04 19:08:00,168,0.0,366.598,0.0,0.0
2015-08-04 19:20:00,864,0.0,579.235,0.0,0.0
2015-08-04 19:29:00,799,0.0,1000.38,0.0,0.0
2015-08-04 19:39:00,821,0.0,2036.58,0.0,0.0
2015-08-04 19:47:00,730,0.0,3199.35,0.0,0.0
2015-08-04 20:00:00,606,0.0,3646.63,0.0,0.0
2015-08-04 20:10:00,1012,0.0,3372.53,0.0,0.0
2015-08-04 20:20:00,760,0.0,2615.75,0.0,0.0
2015-08-04 20:30:00,987,0.0,2007.08,0.0,0.0
2015-08-04 20:39:00,719,0.0,2498.84,0.0,0.0
