timestamp,value,anomaly_score,DTW_similarity,label,S(t)_standard
2015-02-26 21:42:53,8,0.0,52.2218,0.0,0.0
2015-02-26 21:47:53,8,0.0,145.952,0.0,0.0
2015-02-26 21:52:53,5,0.0,309.107,0.0,0.0
2015-02-26 21:57:53,13,0.0,612.592,0.0,0.0
2015-02-26 22:02:53,22,0.0,837.608,0.0,0.0
2015-02-26 22:07:53,17,0.0,1091.99,0.0,0.0
2015-02-26 22:12:53,12,0.0,1367.92,0.0,0.0
2015-02-26 22:17:53,7,0.0,1714.33,0.0,0.0
2015-02-26 22:22:53,10,0.0,2099.68,0.0,0.0
2015-02-26 22:27:53,13,0.0,1954.16,0.0,0.0
2015-02-26 22:32:53,6,0.0,2485.02,0.0,0.0
2015-02-26 22:37:53,10,0.0,1478.4,0.0,0.0
2015-02-26 22:42:53,17,0.0,1639.17,0.0,0.0
2015-02-26 22:47:53,8,0.0,2299.86,0.0,0.0
2015-02-26 22:52:53,7,0.0,2584.36,0.0,0.0
2015-02-26 22:57:53,11,0.0,2445.11,0.0,0.0
2015-02-26 23:02:53,11,0.0,1675.46,0.0,0.0
2015-02-26 23:07:53,10,0.0,1691.28,0.0,0.0
2015-02-26 23:12:53,6,0.0,1656.62,0.0,0.0
2015-02-26 23:17:53,7,0.0,1812.73,0.0,0.0
2015-02-26 23:22:53,16,0.0,2136.75,0.0,0.0
2015-02-26 23:27:53,5,0.0,1543.72,0.0,0.0
2015-02-26 23:32:53,11,0.0,3286.71,0.0,0.0
2015-02-26 23:37:53,9,0.0,1417.88,0.0,0.0
2015-02-26 23:42:53,22,0.0,2303.63,0.0,0.0
2015-02-26 23:47:53,4,0.0,2251.63,0.0,0.0
2015-02-26 23:52:53,14,0.0,931.488,0.0,0.0
2015-02-26 23:57:53,21,0.0,806.585,0.0,0.0
2015-02-27 00:02:53,9,0.0,723.983,0.0,0.0
2015-02-27 00:07:53,9,0.0,755.641,0.0,0.0
2015-02-27 00:12:53,6,0.0,562.04,0.0,0.0
2015-02-27 00:17:53,7,0.0,638.934,0.0,0.0
2015-02-27 00:22:53,7,0.0,429.54,0.0,0.0
2015-02-27 00:27:53,6,0.0,423.858,0.0,0.0
2015-02-27 00:32:53,15,0.0,487.149,0.0,0.0
2015-02-27 00:37:53,10,0.0,467.703,0.0,0.0
2015-02-27 00:42:53,7,0.0,535.928,0.0,0.0
2015-02-27 00:47:53,6,0.0,327.291,0.0,0.0
2015-02-27 00:52:53,9,0.0,405.624,0.0,0.0
2015-02-27 00:57:53,8,0.0,414.853,0.0,0.0
2015-02-27 01:02:53,13,0.0,325.809,0.0,0.0
2015-02-27 01:07:53,7,0.0,421.932,0.0,0.0
2015-02-27 01:12:53,5,0.0,338.904,0.0,0.0
2015-02-27 01:17:53,7,0.0,350.87,0.0,0.0
2015-02-27 01:22:53,16,0.0,329.53,0.0,0.0
2015-02-27 01:27:53,7,0.0,519.813,0.0,0.0
2015-02-27 01:32:53,12,0.0,533.407,0.0,0.0
2015-02-27 01:37:53,10,0.0,716.552,0.0,0.0
2015-02-27 01:42:53,7,0.0,679.056,0.0,0.0
2015-02-27 01:47:53,9,0.0,700.499,0.0,0.0
2015-02-27 01:52:53,11,0.0,523.638,0.0,0.0
2015-02-27 01:57:53,26,0.0,573.359,0.0,0.0
2015-02-27 02:02:53,13,0.0,522.051,0.0,0.0
2015-02-27 02:07:53,7,0.0,1012.94,0.0,0.0
2015-02-27 02:12:53,9,0.0,913.22,0.0,0.0
2015-02-27 02:17:53,10,0.0,792.016,0.0,0.0
2015-02-27 02:22:53,14,0.0,781.406,0.0,0.0
2015-02-27 02:27:53,22,0.0,799.997,0.0,0.0
2015-02-27 02:32:53,6,0.0,767.314,0.0,0.0
2015-02-27 02:37:53,8,0.0,725.094,0.0,0.0
2015-02-27 02:42:53,6,0.0,711.016,0.0,0.0
2015-02-27 02:47:53,14,0.0,787.353,0.0,0.0
2015-02-27 02:52:53,26,0.0,878.863,0.0,0.0
2015-02-27 02:57:53,5,0.0,908.804,0.0,0.0
2015-02-27 03:02:53,4,0.0,1007.72,0.0,0.0
2015-02-27 03:07:53,19,0.0,1176.21,0.0,0.0
2015-02-27 03:12:53,18,0.0,938.729,0.0,0.0
2015-02-27 03:17:53,14,0.0,816.432,0.0,0.0
2015-02-27 03:22:53,15,0.0,800.623,0.0,0.0
2015-02-27 03:27:53,31,0.0,627.707,0.0,0.0
2015-02-27 03:32:53,12,0.0,740.603,0.0,0.0
2015-02-27 03:37:53,8,0.0,747.793,0.0,0.0
2015-02-27 03:42:53,12,0.0,680.735,0.0,0.0
2015-02-27 03:47:53,10,0.0,686.394,0.0,0.0
2015-02-27 03:52:53,8,0.0,1410.56,0.0,0.0
2015-02-27 03:57:53,14,0.0,847.579,0.0,0.0
2015-02-27 04:02:53,10,0.0,732.875,0.0,0.0
2015-02-27 04:07:53,9,0.0,795.86,0.0,0.0
2015-02-27 04:12:53,6,0.0,720.749,0.0,0.0
2015-02-27 04:17:53,9,0.0,780.478,0.0,0.0
2015-02-27 04:22:53,14,0.0,816.006,0.0,0.0
2015-02-27 04:27:53,8,0.0,804.658,0.0,0.0
2015-02-27 04:32:53,10,0.0,689.733,0.0,0.0
2015-02-27 04:37:53,10,0.0,827.653,0.0,0.0
2015-02-27 04:42:53,8,0.0,663.164,0.0,0.0
2015-02-27 04:47:53,8,0.0,718.479,0.0,0.0
2015-02-27 04:52:53,8,0.0,581.078,0.0,0.0
2015-02-27 04:57:53,5,0.0,651.575,0.0,0.0
2015-02-27 05:02:53,10,0.0,511.129,0.0,0.0
2015-02-27 05:07:53,4,0.0,453.467,0.0,0.0
2015-02-27 05:12:53,24,0.0,473.734,0.0,0.0
2015-02-27 05:17:53,54,0.0,343.832,0.0,0.0
2015-02-27 05:22:53,82,0.0,395.118,0.0,0.0
2015-02-27 05:27:53,25,0.0,380.39,0.0,0.0
2015-02-27 05:32:53,19,0.0,429.071,0.0,0.0
2015-02-27 05:37:53,26,0.0,423.478,0.0,0.0
2015-02-27 05:42:53,7,0.0,605.469,0.0,0.0
2015-02-27 05:47:53,11,0.0,598.311,0.0,0.0
2015-02-27 05:52:53,8,0.0,604.407,0.0,0.0
2015-02-27 05:57:53,18,0.0,964.458,0.0,0.0
2015-02-27 06:02:53,8,0.0,800.041,0.0,0.0
2015-02-27 06:07:53,7,0.0,717.888,0.0,0.0
2015-02-27 06:12:53,12,0.0,780.011,0.0,0.0
2015-02-27 06:17:53,8,0.0,712.688,0.0,0.0
2015-02-27 06:22:53,8,0.0,735.361,0.0,0.0
2015-02-27 06:27:53,9,0.0,742.325,0.0,0.0
2015-02-27 06:32:53,4,0.0,647.274,0.0,0.0
2015-02-27 06:37:53,6,0.0,489.551,0.0,0.0
