timestamp,value,anomaly_score,DTW_similarity,label,S(t)_standard
2015-02-26 21:42:53,7,0.0,13.2355,0.0,0.0
2015-02-26 21:47:53,4,0.0,28.5522,0.0,0.0
2015-02-26 21:52:53,14,0.0,55.0601,0.0,0.0
2015-02-26 21:57:53,6,0.0,78.6756,0.0,0.0
2015-02-26 22:02:53,1,0.0,106.803,0.0,0.0
2015-02-26 22:07:53,9,0.0,139.992,0.0,0.0
2015-02-26 22:12:53,7,0.0,179.181,0.0,0.0
2015-02-26 22:17:53,11,0.0,222.069,0.0,0.0
2015-02-26 22:22:53,9,0.0,275.489,0.0,0.0
2015-02-26 22:27:53,14,0.0,360.524,0.0,0.0
2015-02-26 22:32:53,7,0.0,348.094,0.0,0.0
2015-02-26 22:37:53,6,0.0,255.017,0.0,0.0
2015-02-26 22:42:53,6,0.0,273.049,0.0,0.0
2015-02-26 22:47:53,11,0.0,358.801,0.0,0.0
2015-02-26 22:52:53,8,0.0,326.234,0.0,0.0
2015-02-26 22:57:53,13,0.0,301.52,0.0,0.0
2015-02-26 23:02:53,6,0.0,323.447,0.0,0.0
2015-02-26 23:07:53,6,0.0,245.022,0.0,0.0
2015-02-26 23:12:53,3,0.0,289.273,0.0,0.0
2015-02-26 23:17:53,6,0.0,247.765,0.0,0.0
2015-02-26 23:22:53,5,0.0,238.61,0.0,0.0
2015-02-26 23:27:53,4,0.0,262.885,0.0,0.0
2015-02-26 23:32:53,6,0.0,293.964,0.0,0.0
2015-02-26 23:37:53,5,0.0,245.176,0.0,0.0
2015-02-26 23:42:53,5,0.0,296.579,0.0,0.0
2015-02-26 23:47:53,4,0.0,263.322,0.0,0.0
2015-02-26 23:52:53,2,0.0,281.353,0.0,0.0
2015-02-26 23:57:53,4,0.0,302.441,0.0,0.0
2015-02-27 00:02:53,5,0.0,302.56,0.0,0.0
2015-02-27 00:07:53,5,0.0,264.764,0.0,0.0
2015-02-27 00:12:53,1,0.0,266.358,0.0,0.0
2015-02-27 00:17:53,6,0.0,263.968,0.0,0.0
2015-02-27 00:22:53,3,0.0,230.935,0.0,0.0
2015-02-27 00:27:53,6,0.0,330.459,0.0,0.0
2015-02-27 00:32:53,8,0.0,331.107,0.0,0.0
2015-02-27 00:37:53,3,0.0,309.393,0.0,0.0
2015-02-27 00:42:53,10,0.0,388.202,0.0,0.0
2015-02-27 00:47:53,7,0.0,343.637,0.0,0.0
2015-02-27 00:52:53,3,0.0,293.946,0.0,0.0
2015-02-27 00:57:53,6,0.0,271.82,0.0,0.0
2015-02-27 01:02:53,8,0.0,237.106,0.0,0.0
