timestamp,value,anomaly_score,label,S(t)_standard
2014-04-01 00:00:00,18.0904862285,0.0,0,0.0
2014-04-01 00:05:00,20.3598425859,0.0,0,0.0
2014-04-01 00:10:00,21.1054698472,0.0,0,0.0
2014-04-01 00:15:00,21.1515852522,0.0,0,0.0
2014-04-01 00:20:00,18.1371405424,1.0,0,0.0
2014-04-01 00:25:00,21.6256605306,0.25,0,0.0
2014-04-01 00:30:00,21.6738066877,0.0,0,0.0
2014-04-01 00:35:00,20.2455614926,0.25,0,0.0
2014-04-01 00:40:00,19.9283327955,0.0,0,0.0
2014-04-01 00:45:00,18.1794698523,0.5,0,0.0
2014-04-01 00:50:00,20.24781657,0.5,0,0.0
2014-04-01 00:55:00,19.6375163271,1.0,0,0.0
2014-04-01 01:00:00,21.0912256296,1.0,0,0.0
2014-04-01 01:05:00,19.6155342675,0.375,0,0.0
2014-04-01 01:10:00,20.7343233333,1.0,0,0.0
2014-04-01 01:15:00,18.405632585,1.0,0,0.0
2014-04-01 01:20:00,18.5318090831,1.0,0,0.0
2014-04-01 01:25:00,18.5588407626,1.0,0,0.0
2014-04-01 01:30:00,18.1821019992,1.0,0,0.0
2014-04-01 01:35:00,20.1653154371,0.270795454545,0,0.0
2014-04-01 01:40:00,21.1758709042,0.142878787879,0,0.0
2014-04-01 01:45:00,20.4416448148,0.229810606061,0,0.0
2014-04-01 01:50:00,20.2998195422,0.0735037878788,0,0.0
2014-04-01 01:55:00,20.7224957136,0.0606818181818,0,0.0
2014-04-01 02:00:00,19.3585812923,0.239678030303,0,0.0
2014-04-01 02:05:00,19.4478162866,0.104450757576,0,0.0
2014-04-01 02:10:00,19.2570803929,1.0,0,0.0
2014-04-01 02:15:00,20.8484357314,0.735651065779,0,0.0
2014-04-01 02:20:00,18.6465613427,1.0,0,0.0
2014-04-01 02:25:00,18.0521011213,1.0,0,0.0
2014-04-01 02:30:00,20.3847857869,1.0,0,0.0
2014-04-01 02:35:00,21.7695254589,1.0,0,0.0
2014-04-01 02:40:00,20.437631668,1.0,0,0.0
2014-04-01 02:45:00,21.1316866118,1.0,0,0.0
2014-04-01 02:50:00,20.6911628379,0.551478583268,0,0.0
2014-04-01 02:55:00,19.9897466141,1.0,0,0.0
2014-04-01 03:00:00,20.8735696071,1.0,0,0.0
2014-04-01 03:05:00,21.2964164954,0.854739385607,0,0.0
2014-04-01 03:10:00,18.8989265767,1.0,0,0.0
2014-04-01 03:15:00,19.3445219219,1.0,0,0.0
2014-04-01 03:20:00,18.89490293,0.278786537637,0,0.0
2014-04-01 03:25:00,19.8086918224,0.383962700932,0,0.0
2014-04-01 03:30:00,21.5402582037,0.0893350236189,0,0.0
2014-04-01 03:35:00,19.3808284033,0.178808248747,0,0.0
2014-04-01 03:40:00,19.4978675565,0.788581693113,0,0.0
2014-04-01 03:45:00,21.4414689387,0.796058877418,0,0.0
2014-04-01 03:50:00,20.061497323,0.13518554993,0,0.0
2014-04-01 03:55:00,20.1417959986,0.640624036376,0,0.0
2014-04-01 04:00:00,21.4432048133,0.31421148871,0,0.0
2014-04-01 04:05:00,19.9621069481,0.626438861203,0,0.0
2014-04-01 04:10:00,20.7262301385,1.0,0,0.0
2014-04-01 04:15:00,18.3425786635,1.0,0,0.0
2014-04-01 04:20:00,18.7145268525,0.0748647145103,0,0.0
2014-04-01 04:25:00,19.6175048029,0.576730400184,0,0.0
2014-04-01 04:30:00,19.9793562713,0.157256330149,0,0.0
2014-04-01 04:35:00,21.8629348049,1.0,0,0.0
2014-04-01 04:40:00,21.8826065322,0.103393190495,0,0.0
2014-04-01 04:45:00,21.4047883499,0.881041842471,0,0.0
2014-04-01 04:50:00,19.2623953411,0.0416646172222,0,0.0
2014-04-01 04:55:00,21.8561131633,0.0410049520896,0,0.0
2014-04-01 05:00:00,20.7573634587,0.698515565422,0,0.0
2014-04-01 05:05:00,19.5717605113,0.12251736946,0,0.0
2014-04-01 05:10:00,20.8066996679,0.0778439449331,0,0.0
2014-04-01 05:15:00,18.0660909191,0.043601797358,0,0.0
2014-04-01 05:20:00,18.5846187291,0.428016645482,0,0.0
2014-04-01 05:25:00,21.3187428462,0.434260273441,0,0.0
2014-04-01 05:30:00,20.5822945475,0.348067794798,0,0.0
2014-04-01 05:35:00,19.4567788052,0.97253075139,0,0.0
2014-04-01 05:40:00,20.0026665609,0.132279366658,0,0.0
2014-04-01 05:45:00,21.6205685986,0.944779670409,0,0.0
2014-04-01 05:50:00,20.5263124379,0.72365323235,0,0.0
2014-04-01 05:55:00,19.5925971357,0.123704764537,0,0.0
2014-04-01 06:00:00,18.4813066296,0.49529707428,0,0.0
2014-04-01 06:05:00,19.1749872065,0.401982038648,0,0.0
2014-04-01 06:10:00,21.9133609312,0.833779502826,0,0.0
2014-04-01 06:15:00,19.7494522514,0.0589041946614,0,0.0
2014-04-01 06:20:00,19.8873578554,0.303652047352,0,0.0
2014-04-01 06:25:00,19.9943921296,0.146484665657,0,0.0
2014-04-01 06:30:00,21.5364160918,0.652025274665,0,0.0
2014-04-01 06:35:00,20.4157131375,0.339374473052,0,0.0
2014-04-01 06:40:00,20.7747081458,0.352882978331,0,0.0
2014-04-01 06:45:00,19.5576541702,0.150219287195,0,0.0
2014-04-01 06:50:00,18.1163504744,0.661427206873,0,0.0
2014-04-01 06:55:00,21.723891657,0.81176898379,0,0.0
2014-04-01 07:00:00,21.7965107237,0.130982622917,0,0.0
2014-04-01 07:05:00,21.7966122134,0.541235705514,0,0.0
2014-04-01 07:10:00,21.7747483466,1.0,0,0.0
2014-04-01 07:15:00,21.2609677643,0.14515524694,0,0.0
2014-04-01 07:20:00,20.7383842005,0.355530164694,0,0.0
2014-04-01 07:25:00,21.3780396731,0.466930247897,0,0.0
2014-04-01 07:30:00,20.402184956,0.0285020438272,0,0.0
2014-04-01 07:35:00,18.5374784556,0.173782008385,0,0.0
2014-04-01 07:40:00,19.5648726602,0.278875116463,0,0.0
2014-04-01 07:45:00,21.8851796479,0.575645277669,0,0.0
2014-04-01 07:50:00,19.4045512544,0.887094554795,0,0.0
2014-04-01 07:55:00,21.4713116549,0.465498787874,0,0.0
2014-04-01 08:00:00,18.3728458831,0.752706647554,0,0.0
2014-04-01 08:05:00,19.3367353695,0.273627549504,0,0.0
2014-04-01 08:10:00,19.4038132989,0.982283882624,0,0.0
2014-04-01 08:15:00,18.2064101724,0.663361485194,0,0.0
2014-04-01 08:20:00,18.4763773207,0.0907581789917,0,0.0
2014-04-01 08:25:00,18.7726608445,0.210394467148,0,0.0
